Num,Cardno,Pentad,QDGC,NoSurveys,Start_Date,End_Date,ObserverNo,Total_Spp,Intensive_hours,Total_hours,Spp_On_Card,centre_longitude,centre_latitude,GDD0,GDD5,MTCO,MTWA,AET_div_PET,Wet_Intensity,Dry_Intensity,SV,G,AZ,NK,LWP_HA,VegTypePC,QDS_PC,log.intensive,year,year.F,log.total.hours,day.std
371,2820_2335_010318_20121013,2820_2335,2823BC,4,2012/10/13,2012/10/13,10318,42,3,3,1,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,1.098612289,2012,4,1.098612289,0.873641716
372,2820_2335_010318_20130202,2820_2335,2823BC,4,2013/02/02,2013/02/02,10318,46,2,2,1,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,0.693147181,2013,5,0.693147181,-1.463175656
373,2820_2335_010356_20101107,2820_2335,2823BC,4,2010/11/07,2010/11/07,10356,56,2,2,1,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,0.693147181,2010,2,0.693147181,1.097082421
374,2825_2335_002194_20101107,2825_2335,2823BC,2,2010/11/07,2010/11/07,2194,40,2,2,1,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,0.693147181,2010,2,0.693147181,1.097082421
375,2825_2335_010318_20120721,2825_2335,2823BC,2,2012/07/21,2012/07/21,10318,24,2,2,0,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,0.693147181,2012,4,0.693147181,0.110219308
376,2830_2335_010356_20101106,2830_2335,2823DA,1,2010/11/06,2010/11/06,10356,45,2,2,1,23.625,-28.625,6014.9,4189.9,8.7,23.4,0.29,0,-84.6,1,0,0,0,508.32,0.06,0.75,0.693147181,2010,2,0.693147181,1.087772392
377,2835_2335_000381_20110121,2835_2335,2823DA,2,2011/01/21,2011/01/21,381,29,2,2,0,23.625,-28.625,6014.9,4189.9,8.7,23.4,0.29,0,-84.6,1,0,0,0,508.32,0.06,0.75,0.693147181,2011,3,0.693147181,-1.565585979
378,2835_2335_010356_20101106,2835_2335,2823DA,2,2010/11/06,2010/11/06,10356,47,2,2,1,23.625,-28.625,6014.9,4189.9,8.7,23.4,0.29,0,-84.6,1,0,0,0,508.32,0.06,0.75,0.693147181,2010,2,0.693147181,1.087772392
379,2840_2335_000381_20110120,2840_2335,2823DA,2,2011/01/20,2011/01/23,381,60,2,4,1,23.625,-28.625,6014.9,4189.9,8.7,23.4,0.29,0,-84.6,1,0,0,0,508.32,0.06,0.75,0.693147181,2011,3,1.386294361,-1.574896009
380,2840_2335_002194_20101206,2840_2335,2823DA,2,2010/12/06,2010/12/06,2194,63,2,2,1,23.625,-28.625,6014.9,4189.9,8.7,23.4,0.29,0,-84.6,1,0,0,0,508.32,0.06,0.75,0.693147181,2010,2,0.693147181,1.367073273
381,2845_2335_002194_20110719,2845_2335,2823DC,1,2011/07/19,2011/07/19,2194,46,2,2,0,23.625,-28.875,6151.9,4326.9,9,24,0.266,0,-92.3,1,0,0,0,44433.36,2.88,65.66,0.693147181,2011,3,0.693147181,0.091599249
382,2800_2340_010318_20110709,2800_2340,2823BA,1,2011/07/09,2011/07/10,10318,29,3,3,0,23.625,-28.125,5964.7,4139.8,8.7,23,0.334,7,-77.8,1,0,0,0,17359.83,3.98,25.47,1.098612289,2011,3,1.098612289,-0.001501045
383,2805_2340_002194_20101106,2805_2340,2823BA,1,2010/11/06,2010/11/06,2194,55,2,2,0,23.625,-28.125,5964.7,4139.8,8.7,23,0.334,7,-77.8,1,0,0,0,17359.83,3.98,25.47,0.693147181,2010,2,0.693147181,1.087772392
384,2810_2340_010318_20110123,2810_2340,2823BA,1,2011/01/23,2011/01/23,10318,30,2,2,0,23.625,-28.125,5964.7,4139.8,8.7,23,0.334,7,-77.8,1,0,0,0,17359.83,3.98,25.47,0.693147181,2011,3,0.693147181,-1.546965921
385,2820_2340_010318_20110205,2820_2340,2823BC,2,2011/02/05,2011/02/05,10318,41,2,2,1,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,0.693147181,2011,3,0.693147181,-1.435245568
386,2820_2340_010318_20130202,2820_2340,2823BC,2,2013/02/02,2013/02/02,10318,33,2,2,1,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,0.693147181,2013,5,0.693147181,-1.463175656
387,2825_2340_010318_20120721,2825_2340,2823BC,2,2012/07/21,2012/07/22,10318,36,4,4,0,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,1.386294361,2012,4,1.386294361,0.110219308
388,2825_2340_010356_20101106,2825_2340,2823BC,2,2010/11/06,2010/11/06,10356,52,2,2,1,23.625,-28.375,6035.9,4210.9,8.9,23.3,0.308,1.8,-81,1,0,0,0,197.58,0.03,0.29,0.693147181,2010,2,0.693147181,1.087772392
389,2830_2340_000381_20110121,2830_2340,2823DA,1,2011/01/21,2011/01/21,381,40,2,3,0,23.625,-28.625,6014.9,4189.9,8.7,23.4,0.29,0,-84.6,1,0,0,0,508.32,0.06,0.75,0.693147181,2011,3,1.098612289,-1.565585979
390,2835_2340_000381_20110121,2835_2340,2823DA,1,2011/01/21,2011/01/21,381,21,2,2,0,23.625,-28.625,6014.9,4189.9,8.7,23.4,0.29,0,-84.6,1,0,0,0,508.32,0.06,0.75,0.693147181,2011,3,0.693147181,-1.565585979
391,2840_2340_000381_20110123,2840_2340,2823DA,1,2011/01/23,2011/01/23,381,31,4,4,0,23.625,-28.625,6014.9,4189.9,8.7,23.4,0.29,0,-84.6,1,0,0,0,508.32,0.06,0.75,1.386294361,2011,3,1.386294361,-1.546965921
392,2845_2340_010356_20090725,2845_2340,2823DC,1,2009/07/25,2009/07/25,10356,58,2,2,1,23.625,-28.875,6151.9,4326.9,9,24,0.266,0,-92.3,1,0,0,0,44433.36,2.88,65.66,0.693147181,2009,1,0.693147181,0.147459425
393,2800_2345_010318_20110710,2800_2345,2823BB,1,2011/07/10,2011/07/10,10318,22,2,2,0,23.875,-28.125,6020.3,4195.3,8.8,23.2,0.335,6.8,-77.9,0,0,1,0,35.28,0.02,0.05,0.693147181,2011,3,0.693147181,0.007808985
394,2810_2345_010318_20110226,2810_2345,2823BB,1,2011/02/26,2011/02/26,10318,46,2,2,1,23.875,-28.125,6020.3,4195.3,8.8,23.2,0.335,6.8,-77.9,0,0,1,0,35.28,0.02,0.05,0.693147181,2011,3,0.693147181,-1.239734951
395,2815_2345_010318_20110219,2815_2345,2823BD,1,2011/02/19,2011/02/19,10318,49,2,2,1,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2011,3,0.693147181,-1.304905157
396,2820_2345_010318_20120722,2820_2345,2823BD,2,2012/07/22,2012/07/22,10318,25,2,2,0,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2012,4,0.693147181,0.119529337
397,2820_2345_010318_20140222,2820_2345,2823BD,2,2014/02/22,2014/02/23,10318,33,2,2,1,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2014,6,0.693147181,-1.276975069
398,2825_2345_010318_20120722,2825_2345,2823BD,4,2012/07/22,2012/07/22,10318,28,2,2,0,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2012,4,0.693147181,0.119529337
399,2825_2345_010318_20121013,2825_2345,2823BD,4,2012/10/13,2012/10/13,10318,28,2,2,1,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2012,4,0.693147181,0.873641716
400,2825_2345_010318_20140222,2825_2345,2823BD,4,2014/02/22,2014/02/23,10318,40,2,2,0,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2014,6,0.693147181,-1.276975069
401,2825_2345_010356_20110702,2825_2345,2823BD,4,2011/07/02,2011/07/02,10356,56,2,2,0,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2011,3,0.693147181,-0.06667125
402,2830_2345_010356_20110702,2830_2345,2823DB,1,2011/07/02,2011/07/02,10356,44,2,2,1,23.875,-28.625,6149.7,4324.7,9.1,23.9,0.3,0,-81.5,1,0,0,0,54047.17,3.5,79.68,0.693147181,2011,3,0.693147181,-0.06667125
403,2845_2345_010356_20090725,2845_2345,2823DD,1,2009/07/25,2009/07/25,10356,47,2,2,1,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,0.693147181,2009,1,0.693147181,0.147459425
404,2850_2345_010356_20121208,2850_2345,2823DD,1,2012/12/08,2012/12/08,10356,57,2,2,0,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,0.693147181,2012,4,0.693147181,1.385693332
405,2855_2345_010318_20110408,2855_2345,2823DD,1,2011/04/08,2011/04/10,10318,33,2,2,0,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,0.693147181,2011,3,0.693147181,-0.848713718
406,2800_2350_010318_20110709,2800_2350,2823BB,1,2011/07/09,2011/07/10,10318,45,3,3,0,23.875,-28.125,6020.3,4195.3,8.8,23.2,0.335,6.8,-77.9,0,0,1,0,35.28,0.02,0.05,1.098612289,2011,3,1.098612289,-0.001501045
407,2810_2350_010207_20130924,2810_2350,2823BB,2,2013/09/24,2013/09/24,10207,19,2,2,0,23.875,-28.125,6020.3,4195.3,8.8,23.2,0.335,6.8,-77.9,0,0,1,0,35.28,0.02,0.05,0.693147181,2013,5,0.693147181,0.696751158
408,2810_2350_010318_20110226,2810_2350,2823BB,2,2011/02/26,2011/02/26,10318,44,2,2,0,23.875,-28.125,6020.3,4195.3,8.8,23.2,0.335,6.8,-77.9,0,0,1,0,35.28,0.02,0.05,0.693147181,2011,3,0.693147181,-1.239734951
409,2820_2350_010356_20110701,2820_2350,2823BD,1,2011/07/01,2011/07/01,10356,58,2,2,1,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2011,3,0.693147181,-0.07598128
410,2825_2350_002194_20101107,2825_2350,2823BD,1,2010/11/07,2010/11/07,2194,31,2,2,1,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2010,2,0.693147181,1.097082421
411,2830_2350_010356_20110702,2830_2350,2823DB,1,2011/07/02,2011/07/02,10356,41,2,2,1,23.875,-28.625,6149.7,4324.7,9.1,23.9,0.3,0,-81.5,1,0,0,0,54047.17,3.5,79.68,0.693147181,2011,3,0.693147181,-0.06667125
412,2840_2350_010356_20121117,2840_2350,2823DB,1,2012/11/17,2012/11/17,10356,56,2,2,0,23.875,-28.625,6149.7,4324.7,9.1,23.9,0.3,0,-81.5,1,0,0,0,54047.17,3.5,79.68,0.693147181,2012,4,0.693147181,1.190182715
413,2845_2350_010356_20090725,2845_2350,2823DD,1,2009/07/25,2009/07/25,10356,46,2,2,0,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,0.693147181,2009,1,0.693147181,0.147459425
414,2850_2350_010356_20121208,2850_2350,2823DD,1,2012/12/08,2012/12/08,10356,51,2,2,0,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,0.693147181,2012,4,0.693147181,1.385693332
415,2855_2350_010356_20100605,2855_2350,2823DD,1,2010/06/05,2010/06/05,10356,87,3,3,1,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,1.098612289,2010,2,1.098612289,-0.318042043
416,2800_2355_010318_20110710,2800_2355,2823BB,1,2011/07/10,2011/07/10,10318,25,2,2,0,23.875,-28.125,6020.3,4195.3,8.8,23.2,0.335,6.8,-77.9,0,0,1,0,35.28,0.02,0.05,0.693147181,2011,3,0.693147181,0.007808985
417,2805_2355_010318_20110709,2805_2355,2823BB,1,2011/07/09,2011/07/10,10318,31,2,2,0,23.875,-28.125,6020.3,4195.3,8.8,23.2,0.335,6.8,-77.9,0,0,1,0,35.28,0.02,0.05,0.693147181,2011,3,0.693147181,-0.001501045
418,2810_2355_010611_20101105,2810_2355,2823BB,1,2010/11/05,2010/11/05,10611,47,3,3,0,23.875,-28.125,6020.3,4195.3,8.8,23.2,0.335,6.8,-77.9,0,0,1,0,35.28,0.02,0.05,1.098612289,2010,2,1.098612289,1.078462363
419,2815_2355_010356_20110702,2815_2355,2823BD,1,2011/07/01,2011/07/01,10356,61,2,2,1,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2011,3,0.693147181,-0.07598128
420,2820_2355_010356_20110702,2820_2355,2823BD,1,2011/07/02,2011/07/02,10356,51,2,2,1,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2011,3,0.693147181,-0.06667125
421,2825_2355_010356_20111203,2825_2355,2823BD,1,2011/12/03,2011/12/03,10356,51,2,2,1,23.875,-28.375,6048.9,4223.9,8.9,23.5,0.32,3.9,-79.4,1,0,0,0,67618.48,4.38,99.45,0.693147181,2011,3,0.693147181,1.339143185
422,2830_2355_010356_20111203,2830_2355,2823DB,1,2011/12/03,2011/12/03,10356,68,2,2,1,23.875,-28.625,6149.7,4324.7,9.1,23.9,0.3,0,-81.5,1,0,0,0,54047.17,3.5,79.68,0.693147181,2011,3,0.693147181,1.339143185
423,2835_2355_010356_20121117,2835_2355,2823DB,1,2012/11/17,2012/11/17,10356,76,2,2,1,23.875,-28.625,6149.7,4324.7,9.1,23.9,0.3,0,-81.5,1,0,0,0,54047.17,3.5,79.68,0.693147181,2012,4,0.693147181,1.190182715
424,2840_2355_010356_20090927,2840_2355,2823DB,1,2009/09/27,2009/09/27,10356,56,2,2,0,23.875,-28.625,6149.7,4324.7,9.1,23.9,0.3,0,-81.5,1,0,0,0,54047.17,3.5,79.68,0.693147181,2009,1,0.693147181,0.724681246
425,2845_2355_010356_20090927,2845_2355,2823DD,1,2009/09/27,2009/09/27,10356,55,2,2,0,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,0.693147181,2009,1,0.693147181,0.724681246
426,2850_2355_010210_20081218,2850_2355,2823DD,1,2008/12/18,2008/12/18,10210,26,2,2,0,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,0.693147181,2008,0,0.693147181,1.478793626
427,2855_2355_010210_20081216,2855_2355,2823DD,1,2008/12/16,2008/12/16,10210,32,2,2,0,23.875,-28.875,6648.2,4823.3,10.3,25.6,0.257,0,-95.8,1,0,0,0,3965.56,0.26,5.86,0.693147181,2008,0,0.693147181,1.460173567
428,2920_2310_010318_20110409,2920_2310,2923AC,1,2011/04/09,2011/04/09,10318,33,2,2,0,23.125,-29.375,6800.8,4975.8,10.3,26.1,0.19,0,-115.6,0,0,0,1,15.79,0,0.02,0.693147181,2011,3,0.693147181,-0.839403688
429,2920_2320_010318_20110409,2920_2320,2923AD,1,2011/04/09,2011/04/09,10318,38,2,2,0,23.375,-29.375,6714.8,4889.8,10.2,25.9,0.202,0,-112.2,0,0,0,1,1958.12,0.05,2.91,0.693147181,2011,3,0.693147181,-0.839403688
430,2955_2320_010554_20080529,2955_2320,2923CD,1,2008/05/29,2008/05/29,10554,29,2,3,1,23.375,-29.875,6645.8,4820.8,10,25.7,0.19,0,-114,0,0,0,1,66396.91,1.59,99.09,0.693147181,2008,0,1.098612289,-0.37390222
431,2955_2325_010554_20080921,2955_2325,2923CD,1,2008/09/21,2008/09/21,10554,34,2,3,0,23.375,-29.875,6645.8,4820.8,10,25.7,0.19,0,-114,0,0,0,1,66396.91,1.59,99.09,0.693147181,2008,0,1.098612289,0.66882107
432,2900_2335_010318_20110115,2900_2335,2923BA,1,2011/01/15,2011/01/15,10318,43,2,2,0,23.625,-29.125,6740.2,4915.3,10.5,26,0.223,0,-106.5,1,0,0,0,5489.34,0.36,8.13,0.693147181,2011,3,0.693147181,-1.621446156
433,2955_2335_001979_20091121,2955_2335,2923DC,1,2009/11/21,2009/11/22,1979,45,3,3,0,23.625,-29.875,6298.1,4473.1,8.2,24.9,0.205,0,-108.8,0,0,0,1,64187.79,1.53,95.79,1.098612289,2009,1,1.098612289,1.227422833
434,2900_2340_010318_20110115,2900_2340,2923BA,2,2011/01/15,2011/01/15,10318,58,4,4,0,23.625,-29.125,6740.2,4915.3,10.5,26,0.223,0,-106.5,1,0,0,0,5489.34,0.36,8.13,1.386294361,2011,3,1.386294361,-1.621446156
436,2955_2340_001979_20091120,2955_2340,2923DC,2,2009/11/20,2009/11/22,1979,44,2,3,0,23.625,-29.875,6298.1,4473.1,8.2,24.9,0.205,0,-108.8,0,0,0,1,64187.79,1.53,95.79,0.693147181,2009,1,1.098612289,1.218112803
437,2955_2340_010554_20080529,2955_2340,2923DC,2,2008/05/29,2008/05/29,10554,31,2,2,0,23.625,-29.875,6298.1,4473.1,8.2,24.9,0.205,0,-108.8,0,0,0,1,64187.79,1.53,95.79,0.693147181,2008,0,0.693147181,-0.37390222
438,2900_2345_000166_20100419,2900_2345,2923BB,4,2010/04/19,2010/04/19,166,17,2,2,0,23.875,-29.125,6634.4,4809.4,10.1,25.7,0.245,0,-99.2,1,0,0,0,2963.35,0.59,4.39,0.693147181,2010,2,0.693147181,-0.746303394
439,2900_2345_010085_20130322,2900_2345,2923BB,4,2013/03/22,2013/03/22,10085,36,2,2,0,23.875,-29.125,6634.4,4809.4,10.1,25.7,0.245,0,-99.2,1,0,0,0,2963.35,0.59,4.39,0.693147181,2013,5,0.693147181,-0.997674188
440,2900_2345_010318_20110408,2900_2345,2923BB,4,2011/04/08,2011/04/10,10318,60,3,3,0,23.875,-29.125,6634.4,4809.4,10.1,25.7,0.245,0,-99.2,1,0,0,0,2963.35,0.59,4.39,1.098612289,2011,3,1.098612289,-0.848713718
441,2900_2345_010554_20080527,2900_2345,2923BB,4,2008/05/27,2008/05/27,10554,34,2,5,0,23.875,-29.125,6634.4,4809.4,10.1,25.7,0.245,0,-99.2,1,0,0,0,2963.35,0.59,4.39,0.693147181,2008,0,1.609437912,-0.392522278
442,2950_2345_011617_20110308,2950_2345,2923DD,1,2011/03/08,2011/03/08,11617,28,2,2,0,23.875,-29.875,6157.2,4332.2,7.6,24.6,0.221,0,-103.2,0,0,0,1,65862.63,1.57,98.29,0.693147181,2011,3,0.693147181,-1.128014599
443,2900_2350_002171_20110501,2900_2350,2923BB,2,2011/05/01,2011/05/02,2171,48,4,4,0,23.875,-29.125,6634.4,4809.4,10.1,25.7,0.245,0,-99.2,1,0,0,0,2963.35,0.59,4.39,1.386294361,2011,3,1.386294361,-0.634583042
444,2900_2350_010554_20080527,2900_2350,2923BB,2,2008/05/27,2008/05/27,10554,43,2,2,0,23.875,-29.125,6634.4,4809.4,10.1,25.7,0.245,0,-99.2,1,0,0,0,2963.35,0.59,4.39,0.693147181,2008,0,0.693147181,-0.392522278
445,2900_2355_010356_20120331,2900_2355,2923BB,1,2012/03/31,2012/03/31,10356,75,2,2,0,23.875,-29.125,6634.4,4809.4,10.1,25.7,0.245,0,-99.2,1,0,0,0,2963.35,0.59,4.39,0.693147181,2012,4,0.693147181,-0.923193953
446,2910_2355_010318_20110408,2910_2355,2923BB,1,2011/04/08,2011/04/08,10318,38,2,2,0,23.875,-29.125,6634.4,4809.4,10.1,25.7,0.245,0,-99.2,1,0,0,0,2963.35,0.59,4.39,0.693147181,2011,3,0.693147181,-0.848713718
447,3035_2310_010357_20110512,3035_2310,3023CA,1,2011/05/12,2011/05/13,10357,34,2,2,0,23.125,-30.625,6059.2,4234.2,8,24.1,0.179,0,-116,0,0,0,1,62606.56,1.5,94.15,0.693147181,2011,3,0.693147181,-0.532172719
448,3000_2315_010554_20080530,3000_2315,3023AB,1,2008/05/30,2008/05/30,10554,37,2,2,1,23.375,-30.125,6517.5,4692.6,9.2,25.4,0.181,0,-116.2,0,0,1,0,10514.46,5.89,15.73,0.693147181,2008,0,0.693147181,-0.36459219
449,3020_2315_001899_20120401,3020_2315,3023AD,1,2012/04/01,2012/04/01,1899,29,2,2,0,23.375,-30.375,6315.3,4490.3,8.7,24.8,0.184,0,-114.5,0,0,0,1,6287.96,0.54,9.43,0.693147181,2012,4,0.693147181,-0.913883923
450,3030_2315_010357_20110512,3030_2315,3023CB,1,2011/05/12,2011/05/13,10357,48,2,3,0,23.375,-30.625,6158.4,4333.4,8.3,24.3,0.186,0,-113.6,0,0,0,1,57772.17,1.38,86.88,0.693147181,2011,3,1.098612289,-0.532172719
451,3035_2315_002194_20120413,3035_2315,3023CB,1,2012/04/13,2012/04/13,2194,81,3,3,1,23.375,-30.625,6158.4,4333.4,8.3,24.3,0.186,0,-113.6,0,0,0,1,57772.17,1.38,86.88,1.098612289,2012,4,1.098612289,-0.802163571
452,3000_2320_000000_20080528,3000_2320,3023AB,1,2008/05/28,2008/05/31,10554,42,2,8,1,23.375,-30.125,6517.5,4692.6,9.2,25.4,0.181,0,-116.2,0,0,1,0,10514.46,5.89,15.73,0.693147181,2008,0,2.079441542,-0.383212249
453,3025_2320_001899_20120401,3025_2320,3023AD,1,2012/04/01,2012/04/01,1899,17,2,2,0,23.375,-30.375,6315.3,4490.3,8.7,24.8,0.184,0,-114.5,0,0,0,1,6287.96,0.54,9.43,0.693147181,2012,4,0.693147181,-0.913883923
454,3035_2320_010935_20120207,3035_2320,3023CB,1,2012/02/07,2012/02/07,10935,31,2,2,0,23.375,-30.625,6158.4,4333.4,8.3,24.3,0.186,0,-113.6,0,0,0,1,57772.17,1.38,86.88,0.693147181,2012,4,0.693147181,-1.416625509
455,3000_2325_010554_20080529,3000_2325,3023AB,1,2008/05/29,2008/05/29,10554,23,2,25,1,23.375,-30.125,6517.5,4692.6,9.2,25.4,0.181,0,-116.2,0,0,1,0,10514.46,5.89,15.73,0.693147181,2008,0,3.218875825,-0.37390222
456,3030_2325_001899_20120401,3030_2325,3023CB,1,2012/04/01,2012/04/03,1899,30,2,2,0,23.375,-30.625,6158.4,4333.4,8.3,24.3,0.186,0,-113.6,0,0,0,1,57772.17,1.38,86.88,0.693147181,2012,4,0.693147181,-0.913883923
457,3020_2330_000916_20110320,3020_2330,3023BC,8,2011/03/20,2011/03/21,916,30,2,2,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2011,3,0.693147181,-1.016294246
458,3020_2330_000916_20121026,3020_2330,3023BC,8,2012/10/26,2012/10/27,916,39,2,3,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2012,4,1.098612289,0.994672098
459,3020_2330_001673_20140324,3020_2330,3023BC,8,2014/03/24,2014/03/25,1673,31,2,2,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2014,6,0.693147181,-0.979054129
460,3020_2330_001899_20120331,3020_2330,3023BC,8,2012/03/31,2012/04/03,1899,32,2,4,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2012,4,1.386294361,-0.923193953
461,3020_2330_001899_20121002,3020_2330,3023BC,8,2012/10/02,2012/10/03,1899,17,2,2,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2012,4,0.693147181,0.771231393
462,3020_2330_010729_20120524,3020_2330,3023BC,8,2012/05/24,2012/05/24,10729,25,2,2,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2012,4,0.693147181,-0.420452366
463,3020_2330_010729_20131029,3020_2330,3023BC,8,2013/10/22,2013/10/26,10729,40,3,3,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,1.098612289,2013,5,1.098612289,0.957431981
464,3020_2330_011366_20100226,3020_2330,3023BC,8,2010/02/26,2010/02/26,11366,25,2,2,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2010,2,0.693147181,-1.239734951
465,3025_2330_000916_20121027,3025_2330,3023BC,5,2012/10/27,2012/10/27,916,35,2,2,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2012,4,0.693147181,1.003982128
466,3025_2330_001899_20120331,3025_2330,3023BC,5,2012/03/31,2012/04/03,1899,30,2,3,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2012,4,1.098612289,-0.923193953
467,3025_2330_001899_20121002,3025_2330,3023BC,5,2012/10/02,2012/10/03,1899,31,2,2,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2012,4,0.693147181,0.771231393
468,3025_2330_002150_20081226,3025_2330,3023BC,5,2008/12/26,2008/12/27,2150,33,5,5,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,1.609437912,2008,0,1.609437912,1.553273861
469,3025_2330_002150_20090107,3025_2330,3023BC,5,2009/01/07,2009/01/08,2150,39,2,2,0,23.625,-30.375,6194.8,4369.9,8.2,24.5,0.196,0,-109.7,0,0,0,1,63.31,0.01,0.09,0.693147181,2009,1,0.693147181,-1.695926391
470,3030_2330_001899_20120402,3030_2330,3023DA,2,2012/04/02,2012/04/03,1899,17,2,2,0,23.625,-30.625,5947.8,4122.8,7.9,23.7,0.208,0,-104.4,0,0,0,1,59507.11,1.42,89.49,0.693147181,2012,4,0.693147181,-0.904573894
471,3030_2330_002150_20090107,3030_2330,3023DA,2,2009/01/07,2009/01/08,2150,31,2,2,0,23.625,-30.625,5947.8,4122.8,7.9,23.7,0.208,0,-104.4,0,0,0,1,59507.11,1.42,89.49,0.693147181,2009,1,0.693147181,-1.695926391
472,3035_2330_011122_20120330,3035_2330,3023DA,2,2012/03/30,2012/03/30,11122,19,2,2,0,23.625,-30.625,5947.8,4122.8,7.9,23.7,0.208,0,-104.4,0,0,0,1,59507.11,1.42,89.49,0.693147181,2012,4,0.693147181,-0.923193953
473,3035_2330_011372_20120310,3035_2330,3023DA,2,2012/03/10,2012/03/10,11372,18,2,2,0,23.625,-30.625,5947.8,4122.8,7.9,23.7,0.208,0,-104.4,0,0,0,1,59507.11,1.42,89.49,0.693147181,2012,4,0.693147181,-1.10939454
